Text,Polarity,Insight
The values that Jesus teach are those of love and to revere fear God Jesus did not discriminate too He was always among what the people in the community called sinful people The tax collectors prostitutes etcThe first church was always about community and helping each other Moreover it is because of my personal experience when I encounter Him that I rely on Him evermore If Jesus did not give the great commission to His disciples He would still have been a God for Jews only It is from His love for all people in this world that He gave His only Son to die for our sins wrongdoings for those who believe so that we are made pure before Him And yes if I still sin when I said I believe in Him I go back to square one and have to repent again God is harsh on all of us because He wants us to be the best of us,0.24148351648351649,Positive
Thanks for your post OP The title and the initial part on covert influence ops Ill use subversion as its more accurate for what youre describing made me look forward to a cohesive illustration on Chinese subversion in Singapore but aside from one single speculation on Huang Jings allegiance the rest of your post are on strategic narratives and you break it down to 1 perceived myths 2 myths busting with granted valid arguments Youre right to point out that these myths are superficial and should be busted to protect our interests lest unsuspecting chinese singaporeans buy into it However existence of chinese myths are not indicative of an active influence operation or subversive activity In the spirit of your title and your Huang Jing case study I would love to see how these myths are actively propagated to subvert our polity The five myths appear to me to be a bad faith and simplistic reading of Chinese foreign policy towards Singapore but Ill be happy to be proven wrong if you could provide evidence to how it was illustrated or propagated and not just a mere hunch of what you think China wants us to behave  ,-0.04056245686680467,Negative
Unless youre suggesting that these myths are propagated by agents like Huang Jing to our elites then Ill saytheyre so unsophisticated in your words superficial that anyone who spent time any time in our administration would know how to rebut it just like what youve done here,-0.3,Negative
Speaking of regime change and Cambodia,0.0,Neutral
While Vietnam was more explicit about it with their invasion the Khmer Rogue was China aligned and one of the reasons the PRC and Vietnam went to war was because Vietnam removing the Khmer Rogue meant China had another Soviet satelite in their south,0.5,Positive
Getting enough oil through the BRI is a joke ,0.0,Neutral
The gwadar port is in Pakistan and weve seen how the Americans squeezed Pakistans balls to during the afghan campaign The Pakistanis had to aid the Americans against their Pashtun kin What do you think theyll do when the Americans pressure them to close gwadar port ,0.0,Neutral
Kra canal Good luck with that Hows the Nicaraguan canal coming along so far Why start one when the other cant be finished ,0.22499999999999998,Positive
Chinas is United finally after decades of warlordism and Maoist economics but the geography is unchanged Unless China has sovereignty over the lands key to its BRI it will be a pipe dream ,0.0,Neutral
The PRC elites know China cannot militarily challenge the USA for the next century It doesnt have the naval capability for power projection some area denial ability yes but it wont be able to protect the key ports in the BRI if a blockade comes ,0.1,Positive
So the PRC elites shut up and try to grow their capabilities quietly but young upstart PRC netizens fired up by their new found prestige start shooting their mouth and alerting the US to this rising hegemon ,0.07878787878787878,Positive
I dare say a lot of Chinas foreign policy bravado is to for domestic consumption to maintain political stability and to distract them from the vast inequality between the coastal regions and the western interior ,-0.05416666666666667,Negative
Personally Im of ethnic Chinese heritage and proud of it But the insufferable arrogance of Chinese netizens who have no inkling of geopolitical realities irk me to no end,0.2,Positive
I can tell you when am I finding a girlfriend But let me say this What is the point behind the question First have my answer to this question changed over the years  The answer is a resounding no Is my salary going up Yes and its faster than many of my peers Those are proof points to show that I am doing right by myself,0.15892857142857142,Positive
But Im always very cautious about this constant divide  Singles versus Attached Attached vs Married Married with no children vs Married with children Your child in neighborhood school vs Your child in elite school The insinuation seems to be that somehow the former is inferior to the later Ive just spent the last half an hour explaining and sharing with this family about how we are all working hard to make our lives better Its not about my answer to your question  it is the point of your question,0.07430555555555556,Positive
Our government is so far off from Norway to even look to them for anything,0.1,Positive
The Norwegians put that infamous domestic terrorist of theirs in a hotel quality jail cell He has an xbox in his cell too for fucks sake That dude even complained about not having enough console games to play in his cell too WTF,-0.2333333333333333,Negative
That is maximum security prison Norway style,0.0,Neutral
Our maximum security criminals sleep on a mat on a hard concrete floor Everything is made transparent even toothpaste because every criminal is assumed to be potentially violent and everything could be turned into a tool for violence or something,-0.3354166666666667,Negative
We can only dream about following Norway on their enlightened ways to treat people It says alot about the Norwegians as they could treat even a violent and derranged criminal like Anders Breivik like a proper human being,-0.20000000000000004,Negative
Edit context for that downvoter since they didnt get it,0.0,Neutral
if our govt can treat violent criminals like people and not violent animals it means that they view people as people and they are committed to it no matter how far it goes,-0.10000000000000002,Negative
When people are people and not statistics for votes or GDP we can have real social changes like Norway instituting fair conscription regardless of gender,0.375,Positive
Right now men in NS is not viewed as human beings in their high level decision making Men in NS is just statistics that contribute to military capability People become a statistic and real human concerns were simplified into some numbers ,0.06914285714285714,Positive
Gender equality isnt viewed as giving human beings equal rights its merely some political calculation and scheme to harness the female votes Thats why they arent interested in absolute equality only what sells to the feminists and female voters because to them its more statistics,0.045,Positive
The Norway prison example may not be obvious to a simple mind Norway treat all humans as humans deserving of rights equality and all that To that extent they are prepared to extend it to murderers That is their level of commitment,0.19999999999999998,Positive
What is our elites level of commitment Are we considered as human beings by the higher powers or merely just statistics metrics fools irrelevant peasants that should know better than to speak or worse,-0.10833333333333334,Negative
This is the difference Anything can be read to tell you a lot just like how that seemingly irrelevant prison example is enlightening,-0.1,Negative
The city of London has a TFR of 075 The larger urban core is likely similar Meanwhile the UKs TFR is about 17 People who have children tend to move away from the cities to suburbs and outlying towns Singaporeans cannot do that and so pointing to Shanghai or Tokyos TFR does not demonstrate the absence of a massive policy failure nor does ot suggest that we have nothing to worry about Eventually the kids from these suburbanites will move back to these cities to get their first jobs or go to uni This is a source of local rejuvenation that we wont have,-0.007916666666666673,Negative
I want to focus in on South Korea  Seoul and Taiwan and their similarities to us All of them are Asian societies that have a history of being run by authoritarian elites All of them have a history of deficient social safety nets and a historically suppressed labour movement All of them have massive elderly poverty rates as a result For example Singapores elderly poverty rate was 41 in 2011 the last year I was able to find statistics on this problem By contrast the equivalent figure for the US is 103 I guess this right here us why Americas elderly are so much less interested in selling cans tissue and cardboard for physical exercise,0.04567099567099567,Positive
httpswwwcnbccom20220926aspovertyamongeldersrisesresourcesthesecanhelpstrugglingseniorshtml,0.0,Neutral
 httpswwwchannelnewsasiacomcnainsiderploughingfacesandinsecuritiessingaporeselderlyworkingpoor1014426,0.0,Neutral
httpswwwonsgovukpeoplepopulationandcommunitybirthsdeathsandmarriageslivebirthsdatasetsbirthsbyareaofusualresidenceofmotheruktextAmong20the20local20authorities20inwith2007520children20per20woman,0.0,Neutral
It is a good news dont get me wrong,0.09999999999999998,Positive
They can just build a tengah pri,0.0,Neutral
If themselves dont even believe that statement and need to move ACS to break the elite circle and boost the tengah estate then they are just gaslighting the citizens,0.0,Neutral
 Mrs Teo also reiterated that instead of using a naturalisation test or interviews the immigration authorities here consider various markers of social integration such as an applicants family ties to Singapore or whether they completed National Service,0.011111111111111112,Positive
Hmm actually I would personally prefer having a criteria like have you done NS over an English test,0.0,Neutral
Also there is a sizable Chinesespeaking population in Singapore and Im not just talking about old people It seems quite Englishelite privilege to make English a requirement It may ensure the incoming PRnew citizens can network with our English speaking elites but it not guarantee they can integrate with us heartlanders Pritam himself is an English speaking elite but the WP grassroots cadres that advise him must surely know better than he about this,0.18333333333333335,Positive
Just the opinion of someone who is not a SWE in tech who makes 5 figures a month which I understand is the typical Sporedittor demographic s,-0.16666666666666666,Negative
Your us heartlanders also includes one quarter of the population that dont speak chinese you know right You really think speaking english is for elite chinese ppl only ah Your whole social circle chinese only is it If you get enough china fellars that dont speak enough english to communicate with nonchinese speakers what makes you think theyd be integrated into Singaporean culture and not just Singaporean Chinese culture if they even do,0.05136054421768708,Positive
Dont be surprise that the average China citizen not including the lowly educated rural folks not their fault is far superior in education and wealth The usual batch you are seeing around is the middle class The elite are not readily easily to be associated with,0.022916666666666655,Positive
You really think speaking english is for elite chinese ppl only ah,0.05,Positive
You have a problem with PAP being racist which is true and I agree with you,0.35,Positive
My point isnt we should bring in more cheena speakers My point is bringing in proper Queens English speakers good enough to pass a test doesnt guarantee they can communicate with native heartlanders who may speak their mother tongue ChineseMalayTamil,0.24,Positive
I am surprised you are surprised at the turn of events Lets face it  Singapore is country where people are issued a SOP and then it is drilled into their heads like a RPA program Not just medical staff but anyone in general including kopiyaan staff become blur when anything is different from what they expect Try asking for a lemon tea not ice lemon tea or honey lemon tea Most shops dont offer and struggle to understand how to bill even if they agree to provide Such is the state of people everywhere especially in the highest decision making bodies I have personally worked with the elites scholars etc and was often dumbfounded at their inability to grasp simple things which common folk go through The fact that they wouldnt know how to deal with intellectually challenged people is hence an outcome of that There is ZERO training given to anyone to handle intellectually challenged people no sensitisation of public also happens These challenged people are expected to be away from the society in their niches while everything looks rosy,0.06333333333333334,Positive
I am sorry for what she went through and even though I dont give care to any Intellectually challenged people but have visited them during some community activities at some homes,-0.1,Negative
Were all just faceless cogs in the Singapore machine The citizenry are only seen as mere resources for the elite to manipulate consume and throw away,-0.25,Negative
Lhl secretly wished tt pritam was on his team instead of the clown posse consisting of cosplay generals scions of sg elites airhead scholars etc he would have traded the whole goddamn circus for 1 chef pritam,-0.1,Negative
I think he relishes that because he was once part of the extended governing elite his silliness in todays posts makes the powers that be lose luster too ,0.0,Neutral
I like his posts On the front bashing the gahmen but actually very selfdepreciating ,0.2,Positive
HC meanwhile just bullies from the pulpit,0.0,Neutral
No major issues in SIT so far Probably because no dorms  smaller satelite campuses  nowhere to hide,0.02291666666666667,Positive
In all seriousness this was always going to happen at some point The previous super low case count was only possible due to strict testing and quarantining of everyone who even might have been exposed Total ring fencing Once we got a point where asymptomatic spread started happening due to high vaccination count this spike was inevitable Its happened the same way in every other country and in many countries its been a lot worse,0.0036904761904761885,Positive
No the question here is WTF has the government been doing to prepare for this Or not doing more like Since the spike was inevitable predictable guaranteed to happen why wasnt the elite scholars club ready for this They couldnt even staff a damn phone line properly,0.0,Neutral
Where is elite school and good school,0.7,Positive
I came from a neighbourhood pri sch and went to a top sec sch Literally went from a class of people who mainly lived in HDBs to a class of people where condolanded was the norm It was quite jarring for 13 year old me I also used an outdated phone passed down from my parents while many already had the newest iphones at the time Needless to say I had a lot of classmates alienating me at some point for many reasons ,0.031111111111111096,Positive
But thats not to say everyone within the elite bubble are snobby The vast majority are genuinely good people who may do or say elitist things out of pure ignorance  once they realise their mistake they correct themselves very quickly Ive had friends who come from very rich backgrounds but are still incredibly humble and downtoearth ,0.2725198412698413,Positive
On the flip side I also have friends who are actually dirt poor but they like to pretend theyre rich and openly snub other poor people Thats a whole other can of worms but the point here is that elitism isnt just restricted to those within the better socioeconomic bubbles,0.002777777777777774,Positive
I remember in my secondary school there was one guy that was on the receiving end of something similar but in reverse Guy came from top pri school into a neighbourhood sec school obviously very well off parent drove bmws and lived in landed property A lot of people in our batch didnt like him and said he was arrogant and a showoff but the funny thing is this guy was quite nice and never did any of those things while the people who didnt like him had never bothered to get to know him before telling other people what kind of person he was Guess elitism cuts both ways and in a nonelite environment someone perceived to be elite is not trustedliked,0.18055555555555555,Positive
Thats interesting Then I guess its the role of our govt to create more empathycultivating systems that will improve empathy regardless of background ,0.5,Positive
They have been trying to do just that with the CIPVIA system that forces elite kids to expose themselves to the real world but I suppose theres a limit to how much you can artificially engineer in terms of empathybuilding,-0.06666666666666665,Negative
Also meet the people sessions and walkabouts are meant to help but somehow it just seems to not be enough if some leaders can repeatedly make some seriously tonedeaf statements,-0.16666666666666666,Negative
Written by an RI guy from the same cohort as Shanmugam n Leong WM ,0.0,Neutral
The Govt is conflating FTAs and FDIs with the free flow of foreign talent  There is some relationship but not a strong one,0.01944444444444446,Positive
FTAs and FDIs are mainly structured for the free flow of goods  services and capital,0.2833333333333333,Positive
Japan and Korea have a plethora of FTAs and FDIs but their language and culture forms a natural barrier to the free flow of people,0.25,Positive
Australia and New Zealand have a plethora of FTAs and FDIs but they regulate the flow of foreign workers stringently,0.005681818181818177,Positive
Attacking the PSP using FTAs and FDIs is just a cover for their failure or perhaps unwillingness to regulate the,-0.3166666666666667,Negative
massive influx of foreign workers,-0.0625,Negative
In the early 2000s Singaporeans were up in arms against many PRC Chinese for competing for low to middle income jobs with the locals,0.12,Positive
This round locals are up in arms against PMEs in the banking and IT sectors from India plus Indians from the US  Britain etc,-0.2,Negative
So how is race even relevant,0.4,Positive
Xenophobia maybe  Racism  Bollocks  Just a PAP political low blow,0.0,Neutral
Yet another theory that is less discussed and debated is the strike while the iron is hot or grow the economy at all cost and on steroids theory,0.04166666666666667,Positive
Under this hypothesis the government is fully aware about allowing a foreign worker OVERFLOW because it wants to hurriedly create a bigger and bigger economy to justify its bigger and bigger pay check ,0.04642857142857143,Positive
Under this hypothesis the government has decided to sacrifice a significant number of our local and older Singaporean workforce because they are not skilled and educated enough to fit into the new and boosted economy,0.11829004329004329,Positive
They can very well remain as security guards cleaners  landscapers  grab drivers  food and online delivery riders,0.2,Positive
The true beneficiaries of the inflated and somewhat artificial economy on steroids are themselves the ruling elites their loyal businessmen supporters  Temasek and GIC the GLC loyalists the Singaporean elite professionals like lawyers bankers accountants etc and another perhaps 20 of locals who ride on the coat tails of the boosted economy such as real estate agents  tuition teachers and clever consultants etc,0.075,Positive
The hundreds of thousands of new Singaporeans and PRs who came in over the last two decades in tandem with foreign multinationals can arguably be credited with bringing in new economy businesses to Singapore and making our economy much bigger and more modern than would otherwise be the case  just look at the Malaysian economy without the benefit of global MNCs and foreign talent flows,0.08030303030303029,Positive
So in conclusion the real reason for the foreign worker OVERFLOW into Singapore since 2005 maybe deliberate and calculated rather than accidental and due to careless oversight,-0.1375,Negative
There are just too many adult born and bred Singaporeans today who are under educated  through no fault of theirs because there were too few universities due to past policy mistakes   The mismatch is already cast in stone and its too late to teach an old pony new tricks no matter how much government propaganda suggesting that this can be done,0.006136363636363634,Positive
Up the ante to educate and upskill the young Singaporeans today so that they will not fall into the similar trap of their under educated parents  Thats an obvious policy strategy,0.03333333333333333,Positive
The past policy mistake of under educating hundreds of thousands of Singaporeans has inadvertently led to the dire consequence of over rewarding a minority of local Singaporeans and severely under compensating a majority of our older and under educated Singaporeans hence the stagnation of medium wages  ,0.10416666666666666,Positive
That is the ugly truth,-0.7,Negative
Work fare and tripartite progressive wage models are just signs of desperate and late in the day attempts to help underpaid older Singaporean employees whose based wages were so ridiculously depressed in the past that escalating the increase would only bring them to 1500 today and 2350 by 2028  compared to  ruling elites who are paid millions,-0.21944444444444444,Negative
So my final point is that the economic fruits of an artificially charged economy on steroids have created enormous wealth to the nation BUT an equally high cost or externality,-0.047999999999999994,Negative
The ruling elites their loyal supporters and a few fortunate Singaporeans reap most of the benefits leaving the majority of Singaporeans to scramble over the crumbs,0.2583333333333333,Positive
So it may ultimately just boil down to how an artificially inflated cake should be divided in order to meet the norm of societal justice,-0.2518518518518518,Negative
The tall poppies should be trimmed while the short ones lifted by redistribution,0.0,Neutral
As Hazel correctly puts it  if the ruling elites were made to peg their salaries to the stagnating growth of median income of local Singaporeans this debate would not be relevant today,0.2,Positive
But the saddest part of the Singapore model of success is that the ruling elites policy makers are not on the same boat as the commoners who toil and labour with their hands,0.15,Positive
Like George Orwell wrote in the Animal Farm all animals are equal but some are more equal than others,0.16666666666666666,Positive
The elites will,0.0,Neutral
Never listen to ppl like us  Whats new,0.13636363636363635,Positive
Brexit and Trump in large part were disgruntled boomers wanting to give the OxbridgeIvy League elite the middle finger ,0.10714285714285714,Positive
Now there is reason for SG to do the same,0.0,Neutral
Congratulations,0.0,Neutral
However Im offended by you thinking that you deserve more salary than the people without managerial responsibilities,0.5,Positive
There are 2 common tracks these days the manager path or the sole contributor path Neither is more elite than the other,0.018750000000000003,Positive
It really isnt dude we are not talking elite occupations here that take in 05 of a cohort Relevant experience and a degree is enough to get an interview A typical Fortune 500 manager will be in the 710k range senior execs easily 58k entry level 34k,0.17333333333333337,Positive
Plenty of these jobs have good wlb benefits and are flexible in working arrangements,0.7,Positive
Am not trying to talk down on op here but there are plenty of opportunities out there that he and others can do better with and continuing to stick with smes  local glcs is incredibly career limiting,0.3111111111111111,Positive
Are you good Do you know how lucky Singapore is to have started from HDB schemes Keep being creepy to women on Reddit man youre a true epitome of an upper class sophisticated elite ,0.23055555555555554,Positive
Malay could relinquished some nationalistic policy for a more equal representation in economy and companies,0.25,Positive
Chinese companies need to have MalayIndian in their board and senior position while Bumipublic sector have similar politicies A government board will maintain check and balance to prevent a one  race company,0.0,Neutral
However it dont make sense when elite Malay are the one making the most money through current policies,0.25,Positive
Angmoh with Msian wife here ,0.0,Neutral
One word  Hope ,0.0,Neutral
After so many decades of racism bigotry kleptocracy rampant corruption and autocracy by stealth and in the face of the resistance to the same everyone thought thered be unrest and that the powers that be would use that unrest as a pretext to confirm an autocracy by force ,0.25,Positive
But the electorate surprised those autocratic forces sufficiently that they realised autocracy by stealth wouldnt work And everyone else was surprised enough that Hope existed that things could change ,0.06666666666666667,Positive
But autocracy by manoeuvre is now whats occurred If that fails those same elites that LKY fought will fall back on autocracy by overt action ,-0.1,Negative
LKY was right Malaysia will never get an open egalitarian democracy for as long as racial politics is allowed to prevail in Malaysia,0.07857142857142857,Positive
There will be no simple life in the future perhaps The proliferation of AI means there will be a shortage of jobs that can be replaced by AI This has been discussed in the World Economic Forum which the elites came to the conclusion that the normal peasants will own nothing and be happy,0.2916666666666667,Positive
Neighbourhood school vs elite school,0.0,Neutral
 But the brilliant kid gets even more brilliant and a legup on his peers if he goes to tuition,0.7666666666666666,Positive
Basically my secondary school life in an elite school which produces a lot of doctors lawyers engineer govt scholars  ,-0.3,Negative
If you werent already getting A1 youd be going to tuition Anything less than excellence wasnt acceptable ,-0.16666666666666666,Negative
I think SG school system for STEM subjects up to tertiary level if well taught and based on understanding instead of rote memorization its possible to do well and solve via understanding instead of rote memorization ,0.0,Neutral
I had lots of problems with subjects requiring memorization as I have a very porous memory ,0.2,Positive
Ironically this has served me well in writing software,0.0,Neutral
Getting into university isnt an achievement in itself here If you believe getting into university will lead to success you are grossly mistaken ,0.15,Positive
Since everyone gets into university its more important that you go to the better one Basically NUS or NTU SMU for a few courses Also keep in mind the truly elite students typically go overseas They do come back and spoil market Most MNCs go for foreign degree holders then NUSNTU They never go for your poly uni like SIT or SUTD ,0.17604166666666665,Positive
So its not different If you ok making 5kmonth at 50 I guess you are fine If you want to be successful you need good uni,0.47333333333333333,Positive
Tbh it sounds the danger of painting everyone who fits into the elitist mould with the same brush Based on this guys stats youd think that he would be a decent dude with empathy for those on the lower rungs of society etcetc but surprise he is a dick like anyone can be elite or otherwise,0.08333333333333333,Positive
My thoughts exactly I think PAP is trying to find a more diverse background of candidates since everyone always say they is too elite and arrogant with either General or Scholar candidates As seen in how they fielded a few candidates from social sectorsactivists this year as well as MP louis Ng last election Who knew the poly background turned out to be way more elitist and arrogant compared to the generalscholar candidates Desmond Tan and Poh Li San Regardless this is a good opportunity for PAP to work out a way to incorporate not only review from bosses but also reviews from subordinates into their selection process so that they will be able to select candidates that are not only capable but are also more importantly good people in the coming elections,0.26666666666666666,Positive
You dont need a staff if you done the elite lumbridge diary,0.0,Neutral
Elite lol,0.8,Positive
Hes referring to OSRS which has elite diaries task in RS3 and no fairy tale III,0.0,Neutral
my take on these       ,0.0,Neutral
sg is mainly runs on a capitalistic framework with democracymeritocracy sprinkled in to justify its existence          ,0.16666666666666666,Positive
when where there are capitalists there is exploitation the elites will exploit the middle class the middle class exploits the lower class         ,0.0,Neutral
if theres noone else lower to exploit we import that lower class          ,0.0,Neutral
theres no need to give any loyalty to any organisation they see you as a means to an end likewise they are also a means to end for yourself  nothing personal just business          ,0.0,Neutral
if you see things this way you might feel better about living here         ,0.5,Positive
remember to always look out for yourself leaders propagandists talk about making self sacrifices for the bigger goal i say it is getting the next poor sod to sacrifice themselves so that they elites rich etc do not have to do the sacricing  sacrificing    ,-0.0062500000000000056,Negative
does that make me any nobler nope i also exploit the next sod down the chain so i dont have to make big sacrifices        ,-0.051851851851851864,Negative
just do what is right for yourself,0.2857142857142857,Positive
Its a sucky life in Singapore if u are citizen there  Better not have kids or yr kids will end up paying more taxes  Its best to age alone and let the govt pay for yr old age  This is how u get back at the greed system in Singapore means for the elites and wealthy,0.43333333333333335,Positive
just wanted to add on as someone born and raised in Singapore and is in fact very academic I read JSTOR for fun    i did generally well in schoolsexams and went to elite schools in BishanBukit Timah I actually experienced the worst years of my life in the same elite schools and found them to be a terrible environment for learning you can be screwed even if you are very academic just something to bear in mind if you really want to dwell on how shitty SGs education system is especially if the student does not have rich parents or any family support which was true in my case,0.006249999999999987,Positive
boohoo i graduated and work in tech and play runescape and laugh at people trying to get in nus peasants shouldnt be talking to me bcos im an elite,0.3,Positive
your fricking tone belies a stinking tone of elitism Its people like you that makes society unbearable get a life this is not india so stop harping on social class and wanking on those of lower SES than you,0.03333333333333333,Positive
ps i grad long ago from nus and am doing fine now in tech thank you I an surrounded by genuine friends and colleagues though i hope idk you irl for itll be such a sad day to be associated with a snob called mimimomo please leave your advice on how to get into nus for others ,0.053333333333333344,Positive
Yeah just to contextualise this Phelps initially retired at 27 a year younger than schooling is now and came back for 2016 Retirement at this age isnt uncommon in these sports at the top level Generally with these things your late 20s are your peak ,0.15,Positive
You can check at the link below but the average age of the top 10 in all events is below 28,0.175,Positive
httpsswimswamcomeliteswimmersaregettingolderandpeakinglaterorarethey,0.0,Neutral
Hell  the average is 23 for the 100 butterfly where he won his gold,-0.15,Negative
Copying my post from elsewhere but it may not just be burnout its quite likely he is past his peak ,-0.125,Negative
Phelps initially retired at 27 a year younger than schooling is now and came back for 2016 Retirement at this age isnt uncommon in these sports at the top level Generally with these things your late 20s are your peak ,0.15,Positive
You can check at the link below but the average age of the top 10 in all events is below 28,0.175,Positive
httpsswimswamcomeliteswimmersaregettingolderandpeakinglaterorarethey,0.0,Neutral
Hell  the average is 23 for the 100 butterfly where he won his gold,-0.15,Negative
Give me your rested your rich,0.375,Positive
Your huddled Bloomberg delegates yearning to eat in fives,0.0,Neutral
The vaccinated elite of your teeming shore,0.0,Neutral
Some of my chinese friends in Uni also say the most ignorant fuck shit Ive ever heard Wah myname you elite Malay leh Where got Malay go Uni one Wtf does that even mean you ignorant piece of shit Youre trying to say all malays are dumb and even though Im in uni even when Im struggling to get by Im elite  Worst part is they dont even realise the racism in those words However the people I met in Uni even though ignorant are still willing to learn after Ive told them off so Im not too vexxed But sometimes I wonder whether they stopped because I told them off or because Im their friend and I matter enough for them to learn Idk,-0.2034090909090909,Negative
Just to add on when I went JC and had a semidecent L1R5 relative to the type of JC I went some other groups of chinese people were saying things like I cheated O levels to get such a score etc etc as a joke or whatever,-0.03125,Negative
The stereotype that Malays are dumb and poor is so dumb and really has to go but it doesnt help when our Ministers are thinking that our race itself needs direct help and when Malays ourselves are not willing to push through and work for the change,-0.1625,Negative
What the fuck on your Uni experience Im Chinese and not in Uni but I know some of my Malay friends who are taking up Law or Fine Arts Theyre so amazing and i love them its getting more common and accessible for everyone else to take up Uni The fact that these people were so ready to stereotype you is pretty gross Is this an elite Chinese thing,0.17847222222222223,Positive
Definitely elite level ,0.0,Neutral
Theres a difference between Ranger School and Ranger Regiment Ranger School is the smallunit leadership course that anyone can enrol even outside US Army like SAF or law enforcement also can partake which grants the person a Ranger Tab,0.0,Neutral
Ranger Regiment is the elite Infantry and Special Operations Capable formation that only selected Army soldiers can try out for using the Ranger Assessment and Selection Program RASP I  II Upon selected the soldier is granted the Ranger Scroll of the 75th Ranger Regiment and is formally a Ranger,0.18571428571428572,Positive
What I know is 75th RR is first and foremost an elite infantry regiment whose primary tasks are highvalue target raids and key installation seizures They are used by the US Army to search captureexploit and sometimes destroy strategic objectives for the conventional forces Special Operations is their secondary task Rangers are still 11 series Infantry not 18 series Special Forces This is info gleaned from interviews with Rangers circa 2018,0.07460317460317462,Positive
Errr then can you explain to me why car ownership in Malaysia is 400 per 1000capita whereas SG is only 100 per 1000capita,0.0,Neutral
Also more than 50 in Msia can affordis staying in a landed property whereas 80 of Singaporeans stay in public housing flats with only the elite 5 in landed,0.16666666666666666,Positive
U are not an elite U are not entitled Period,0.0,Neutral
Yeahhhhh somehow the elites are all neighbours at BT I wonder why ,0.0,Neutral
Steam sales and humble monthly are your best friends my dude Been playing Sniper Elite 4 got it really cheap a few sales ago and its got a relatively long SP campaign MP is basically dead but its not my cuppa as well,0.12500000000000003,Positive
No la anyhow finger a junior The elites are immune,0.0,Neutral
I like those questions a lot but I know you are not here for a debate Those street evangelists are not likely to answer unless you got the rare elite ranking one But I know Catholic Apologetics love your questions and will give you straight answer if you serious about it,0.11111111111111112,Positive
If youre going to brand yourself as premium  elite AND charge double to triple that of other airlines  one would reasonably expect the user experience to be the complete opposite ,0.035,Positive
Instead  seats have become tighter you still have to  pay extra for seating baggage allowance has been reduced and now serving something Id expect from QANTAS or BA  sorry but it is not worth it ,-0.21666666666666667,Negative
Use the price difference to travel with a better value airline and pay for a nicer hotel room or splurge on experiences that will make your travels more enjoyable,0.5,Positive
Then just stop giving her allowance only give to your dad ask your mum take from her elite elder daughter tell her sorry Chao ah lian need to save money to buy  suzuki swift,-0.25,Negative
well there teachers from elite schools who tell their students not to mingle with neighborhood kids Neighborhood kids come from different backgrounds toofrom regular folks to very rich  why should school ranking become a silly class divide In the real world money divides,0.03750000000000001,Positive
If everyone are elites then where are the peasents s,0.0,Neutral
Specifically Singapore has a low corruption perception It is not that our leaders are open and self sacrificing The PM is paid 22 million to run a very small country of 6 million They pegged the ministerial salary to the top 1000 earners in the whole country Theyre given directorships on boards they dont have to disclose for salaries they also dont have to disclose including the obligatory GIC board Masses of jobs in stat boards ministries agencies and government linked companies to give to their friends,0.075,Positive
Singapore doesnt have the huge amounts stolen from the government but rather its an orderly transfer of large sums of money to the elites of the government,0.30714285714285716,Positive
Yes but,0.0,Neutral
And I say this as an elite school alumnus I feel our meritocracy reward the parents ability more than the students,0.5,Positive
I had schoolmates who were sons of on the one hand MPs and perm secs and on the other coolies hawkers and in one case a widowed cleaner I really dont think itll be so easy to find a mix like this today,0.16944444444444443,Positive
My children will have above average resources and culturalsocial capital simply because of who my wife and I know what our interests are and what we do,-0.049999999999999996,Negative
I say this as a gentleman and bilingual scholar by virtue of green shorts,-0.2,Negative
Dont taint elite school with the mention of cat high,0.16,Positive
We could abolish the alumni route into Elite primary schools though,0.4,Positive
MIT and other elite US colleges have to consider more factors as they have a lot of applications and a low acceptance rate But in Singapore the admissions rate is pretty high If you have the score you are accepted ,0.157,Positive
Singapore universities do have discretionary based admissions to take into account admissions by looking at factors beyond academic scores too but they form a small part of admissions,-0.125,Negative
I mean you were comparing against MIT and other elite institutions which I understand to not be the norm either,-0.21875,Negative
Which school Because most of the friends I know who are in elite schools agree that money helps to buy and make it easier for people to become more skilled,0.5,Positive
Its not so much about money but focus,0.2,Positive
Here is the annual report of Sports Singaporehttpswwwsportsingaporegovsgaboutusannualreports Their budget was S 500600 million last year,0.0,Neutral
The Hong Kong institute of Sports received about HK 700 Million last yearhttpswwwinfogovhkgiageneral20200926P2020092500619htm,0.0,Neutral
The difference is focus This is Sports Singapores Vision 2020,0.0,Neutral
Vision 2030 began with this question How can Sport best serve Singapore in the coming decades In our quest to discover the answer to this we met with more than 500 people for face to face discussions and obtained the views of another 60000 through online means In all we received some 300 unique ideas which allowed us to appreciate ways in which Singaporeans live think and see the role of Sport in their lives and in society These ideas were then categorised and crystallised into 20 recommendations to be implemented as the pillars of Vision2030,0.5028409090909091,Positive
This is first 2 objectives of the Hong Kong Sports Institutehttpswwwhksiorghkhksiobjectives,0.25,Positive
1 To provide an environment in which talented Hong Kong sportsmen and sportswomen have the opportunity to achieve at the highest level in sport and advancement in sports education,0.7,Positive
2 To be a delivery agent in the provision of high performance sport for talented sportsmen and sportswomen in Hong Kong under the policy direction of the Secretary for Home Affairs enabling them to achieve international success so as to enhance the reputation of Hong Kong and benefit the community of Hong Kong ,0.29,Positive
The Hong Kong Sports Institute sports about 600 elite athletes from various sports and have five funding levels Here is the funding pagehttpswwwhksiorghksupporttoathletesfinancialsupport,0.0,Neutral
